Country,lat,long,date,pop,temperature,humidity,confirmed,deaths,recovered
Argentina,-38.4161,-63.6167,23-02-20,45195774,33,27,0,0,0
Argentina,-38.4161,-63.6167,24-02-20,45195774,27,26,0,0,0
Argentina,-38.4161,-63.6167,25-02-20,45195774,26,31,0,0,0
Argentina,-38.4161,-63.6167,26-02-20,45195774,30,41,0,0,0
Argentina,-38.4161,-63.6167,27-02-20,45195774,33,23,0,0,0
Argentina,-38.4161,-63.6167,28-02-20,45195774,34,35,0,0,0
Argentina,-38.4161,-63.6167,29-02-20,45195774,34,28,0,0,0
Argentina,-38.4161,-63.6167,01-03-20,45195774,38,31,0,0,0
Argentina,-38.4161,-63.6167,02-03-20,45195774,38,20,0,0,0
Argentina,-38.4161,-63.6167,03-03-20,45195774,38,22,1,0,0
Argentina,-38.4161,-63.6167,04-03-20,45195774,37,21,1,0,0
Argentina,-38.4161,-63.6167,05-03-20,45195774,36,24,1,0,0
Argentina,-38.4161,-63.6167,06-03-20,45195774,37,35,2,0,0
Argentina,-38.4161,-63.6167,07-03-20,45195774,33,30,8,0,0
Argentina,-38.4161,-63.6167,08-03-20,45195774,28,21,12,1,0
Argentina,-38.4161,-63.6167,09-03-20,45195774,29,44,12,1,0
Argentina,-38.4161,-63.6167,10-03-20,45195774,30,40,17,1,0
Argentina,-38.4161,-63.6167,11-03-20,45195774,32,56,19,1,0
Argentina,-38.4161,-63.6167,12-03-20,45195774,35,39,19,1,0
Argentina,-38.4161,-63.6167,13-03-20,45195774,30,56,31,2,0
Argentina,-38.4161,-63.6167,14-03-20,45195774,25,24,34,2,1
Argentina,-38.4161,-63.6167,15-03-20,45195774,26,35,45,2,1
Argentina,-38.4161,-63.6167,16-03-20,45195774,29,32,56,2,1
Argentina,-38.4161,-63.6167,17-03-20,45195774,30,50,68,2,3
Argentina,-38.4161,-63.6167,18-03-20,45195774,26,60,79,2,3
Argentina,-38.4161,-63.6167,19-03-20,45195774,28,33,97,3,3
Argentina,-38.4161,-63.6167,20-03-20,45195774,31,36,128,3,3
Argentina,-38.4161,-63.6167,21-03-20,45195774,35,26,158,4,3
France,,,22-03-20,65273511,14,86,16018,674,2200
Armenia,40.0691,45.0382,22-01-20,2963243,-5,73,0,0,0
Armenia,40.0691,45.0382,23-01-20,2963243,-6,72,0,0,0
Armenia,40.0691,45.0382,24-01-20,2963243,-8,77,0,0,0
Armenia,40.0691,45.0382,25-01-20,2963243,-8,59,0,0,0
Armenia,40.0691,45.0382,26-01-20,2963243,-3,61,0,0,0
Armenia,40.0691,45.0382,27-01-20,2963243,-2,62,0,0,0
Armenia,40.0691,45.0382,28-01-20,2963243,-1,59,0,0,0
Armenia,40.0691,45.0382,29-01-20,2963243,-4,66,0,0,0
Armenia,40.0691,45.0382,30-01-20,2963243,-4,79,0,0,0
Armenia,40.0691,45.0382,31-01-20,2963243,-4,80,0,0,0
Armenia,40.0691,45.0382,01-02-20,2963243,-6,89,0,0,0
Armenia,40.0691,45.0382,02-02-20,2963243,-4,76,0,0,0
Armenia,40.0691,45.0382,03-02-20,2963243,-4,69,0,0,0
Armenia,40.0691,45.0382,04-02-20,2963243,-4,81,0,0,0
Armenia,40.0691,45.0382,05-02-20,2963243,-2,84,0,0,0
Armenia,40.0691,45.0382,06-02-20,2963243,0,82,0,0,0
Armenia,40.0691,45.0382,07-02-20,2963243,0,82,0,0,0
Armenia,40.0691,45.0382,08-02-20,2963243,-2,88,0,0,0
Armenia,40.0691,45.0382,09-02-20,2963243,-12,91,0,0,0
Armenia,40.0691,45.0382,10-02-20,2963243,-15,89,0,0,0
Armenia,40.0691,45.0382,11-02-20,2963243,-13,78,0,0,0
Armenia,40.0691,45.0382,12-02-20,2963243,-11,83,0,0,0
Armenia,40.0691,45.0382,13-02-20,2963243,-8,85,0,0,0
Armenia,40.0691,45.0382,14-02-20,2963243,-8,73,0,0,0
Armenia,40.0691,45.0382,15-02-20,2963243,-5,52,0,0,0
Armenia,40.0691,45.0382,16-02-20,2963243,-2,73,0,0,0
Armenia,40.0691,45.0382,17-02-20,2963243,-5,91,0,0,0
Armenia,40.0691,45.0382,18-02-20,2963243,-2,84,0,0,0
Armenia,40.0691,45.0382,19-02-20,2963243,-1,82,0,0,0
Armenia,40.0691,45.0382,20-02-20,2963243,-2,91,0,0,0
Armenia,40.0691,45.0382,21-02-20,2963243,-3,87,0,0,0
Armenia,40.0691,45.0382,22-02-20,2963243,-3,81,0,0,0
Armenia,40.0691,45.0382,23-02-20,2963243,-2,88,0,0,0
Armenia,40.0691,45.0382,24-02-20,2963243,0,86,0,0,0
Armenia,40.0691,45.0382,25-02-20,2963243,-3,84,0,0,0
Armenia,40.0691,45.0382,26-02-20,2963243,-5,55,0,0,0
Armenia,40.0691,45.0382,27-02-20,2963243,0,56,0,0,0
Armenia,40.0691,45.0382,28-02-20,2963243,-1,54,0,0,0
Armenia,40.0691,45.0382,29-02-20,2963243,2,77,0,0,0
Armenia,40.0691,45.0382,01-03-20,2963243,1,90,1,0,0
Armenia,40.0691,45.0382,02-03-20,2963243,-3,89,1,0,0
Armenia,40.0691,45.0382,03-03-20,2963243,1,74,1,0,0
Armenia,40.0691,45.0382,04-03-20,2963243,0,58,1,0,0
Armenia,40.0691,45.0382,05-03-20,2963243,2,52,1,0,0
Armenia,40.0691,45.0382,06-03-20,2963243,2,56,1,0,0
Armenia,40.0691,45.0382,07-03-20,2963243,2,81,1,0,0
Armenia,40.0691,45.0382,08-03-20,2963243,3,81,1,0,0
Armenia,40.0691,45.0382,09-03-20,2963243,5,55,1,0,0
Armenia,40.0691,45.0382,10-03-20,2963243,4,47,1,0,0
Armenia,40.0691,45.0382,11-03-20,2963243,4,61,1,0,0
Armenia,40.0691,45.0382,12-03-20,2963243,4,68,4,0,0
Armenia,40.0691,45.0382,13-03-20,2963243,4,71,8,0,0
Armenia,40.0691,45.0382,14-03-20,2963243,4,89,18,0,0
Armenia,40.0691,45.0382,15-03-20,2963243,4,85,26,0,0
Armenia,40.0691,45.0382,16-03-20,2963243,2,84,52,0,0
Armenia,40.0691,45.0382,17-03-20,2963243,2,94,78,0,1
Armenia,40.0691,45.0382,18-03-20,2963243,2,90,84,0,1
Armenia,40.0691,45.0382,19-03-20,2963243,0,82,115,0,1
Armenia,40.0691,45.0382,20-03-20,2963243,0,78,136,0,1
Armenia,40.0691,45.0382,21-03-20,2963243,-2,86,160,0,1
South Korea,36,128,22-03-20,51269185,18,57,8897,104,2909
Aruba (Netherlands),12.5186,-70.0358,22-01-20,106766,27,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,23-01-20,106766,26,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,24-01-20,106766,26,78,0,0,0
Aruba (Netherlands),12.5186,-70.0358,25-01-20,106766,27,77,0,0,0
Aruba (Netherlands),12.5186,-70.0358,26-01-20,106766,27,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,27-01-20,106766,27,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,28-01-20,106766,27,80,0,0,0
Aruba (Netherlands),12.5186,-70.0358,29-01-20,106766,27,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,30-01-20,106766,27,81,0,0,0
Aruba (Netherlands),12.5186,-70.0358,31-01-20,106766,27,83,0,0,0
Aruba (Netherlands),12.5186,-70.0358,01-02-20,106766,27,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,02-02-20,106766,27,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,03-02-20,106766,27,81,0,0,0
Aruba (Netherlands),12.5186,-70.0358,04-02-20,106766,27,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,05-02-20,106766,26,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,06-02-20,106766,26,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,07-02-20,106766,26,83,0,0,0
Aruba (Netherlands),12.5186,-70.0358,08-02-20,106766,26,80,0,0,0
Aruba (Netherlands),12.5186,-70.0358,09-02-20,106766,26,81,0,0,0
Aruba (Netherlands),12.5186,-70.0358,10-02-20,106766,26,81,0,0,0
Aruba (Netherlands),12.5186,-70.0358,11-02-20,106766,26,81,0,0,0
Aruba (Netherlands),12.5186,-70.0358,12-02-20,106766,26,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,13-02-20,106766,26,83,0,0,0
Aruba (Netherlands),12.5186,-70.0358,14-02-20,106766,26,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,15-02-20,106766,26,83,0,0,0
Aruba (Netherlands),12.5186,-70.0358,16-02-20,106766,26,84,0,0,0
Aruba (Netherlands),12.5186,-70.0358,17-02-20,106766,26,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,18-02-20,106766,27,84,0,0,0
Aruba (Netherlands),12.5186,-70.0358,19-02-20,106766,26,84,0,0,0
Aruba (Netherlands),12.5186,-70.0358,20-02-20,106766,27,83,0,0,0
Aruba (Netherlands),12.5186,-70.0358,21-02-20,106766,26,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,22-02-20,106766,26,82,0,0,0
Aruba (Netherlands),12.5186,-70.0358,23-02-20,106766,26,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,24-02-20,106766,26,80,0,0,0
Aruba (Netherlands),12.5186,-70.0358,25-02-20,106766,26,84,0,0,0
Aruba (Netherlands),12.5186,-70.0358,26-02-20,106766,27,84,0,0,0
Aruba (Netherlands),12.5186,-70.0358,27-02-20,106766,27,81,0,0,0
Aruba (Netherlands),12.5186,-70.0358,28-02-20,106766,26,80,0,0,0
Aruba (Netherlands),12.5186,-70.0358,29-02-20,106766,26,77,0,0,0
Aruba (Netherlands),12.5186,-70.0358,01-03-20,106766,27,78,0,0,0
Aruba (Netherlands),12.5186,-70.0358,02-03-20,106766,27,76,0,0,0
Aruba (Netherlands),12.5186,-70.0358,03-03-20,106766,27,76,0,0,0
Aruba (Netherlands),12.5186,-70.0358,04-03-20,106766,27,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,05-03-20,106766,27,78,0,0,0
Aruba (Netherlands),12.5186,-70.0358,06-03-20,106766,27,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,07-03-20,106766,26,78,0,0,0
Aruba (Netherlands),12.5186,-70.0358,08-03-20,106766,27,79,0,0,0
Aruba (Netherlands),12.5186,-70.0358,09-03-20,106766,27,77,0,0,0
Aruba (Netherlands),12.5186,-70.0358,10-03-20,106766,27,78,0,0,0
Aruba (Netherlands),12.5186,-70.0358,11-03-20,106766,27,80,0,0,0
Aruba (Netherlands),12.5186,-70.0358,12-03-20,106766,26,80,0,0,0
Aruba (Netherlands),12.5186,-70.0358,13-03-20,106766,27,79,2,0,0
Aruba (Netherlands),12.5186,-70.0358,14-03-20,106766,27,79,2,0,0
Aruba (Netherlands),12.5186,-70.0358,15-03-20,106766,27,79,2,0,0
Aruba (Netherlands),12.5186,-70.0358,16-03-20,106766,26,80,2,0,0
Aruba (Netherlands),12.5186,-70.0358,17-03-20,106766,26,75,3,0,0
Aruba (Netherlands),12.5186,-70.0358,18-03-20,106766,26,79,4,0,0
Aruba (Netherlands),12.5186,-70.0358,19-03-20,106766,27,78,4,0,0
Aruba (Netherlands),12.5186,-70.0358,20-03-20,106766,27,77,5,0,0
Aruba (Netherlands),12.5186,-70.0358,21-03-20,106766,27,76,5,0,0
Switzerland,46.8182,8.2275,22-03-20,8654622,2,90,7245,98,131
Australia,,,22-01-20,25499884,24,64,0,0,0
Australia,,,23-01-20,25499884,24,65,0,0,0
Australia,,,24-01-20,25499884,24,66,0,0,0
Australia,,,25-01-20,25499884,25,70,0,0,0
Australia,,,26-01-20,25499884,26,69,4,0,0
Australia,,,27-01-20,25499884,25,66,5,0,0
Australia,,,28-01-20,25499884,26,69,5,0,0
Australia,,,29-01-20,25499884,28,65,6,0,0
Australia,,,30-01-20,25499884,29,56,9,0,2
Australia,,,31-01-20,25499884,29,57,9,0,2
Australia,,,01-02-20,25499884,27,65,12,0,2
Australia,,,02-02-20,25499884,25,60,12,0,2
Australia,,,03-02-20,25499884,25,59,12,0,2
Australia,,,04-02-20,25499884,23,57,13,0,2
Australia,,,05-02-20,25499884,25,62,13,0,2
Australia,,,06-02-20,25499884,23,68,14,0,2
Australia,,,07-02-20,25499884,23,72,15,0,2
Australia,,,08-02-20,25499884,24,70,15,0,2
Australia,,,09-02-20,25499884,23,66,15,0,2
Australia,,,10-02-20,25499884,24,68,15,0,2
Australia,,,11-02-20,25499884,25,71,15,0,2
Australia,,,12-02-20,25499884,26,74,15,0,2
Australia,,,13-02-20,25499884,26,75,15,0,8
Australia,,,14-02-20,25499884,26,72,15,0,8
Australia,,,15-02-20,25499884,24,78,15,0,8
Australia,,,16-02-20,25499884,24,75,15,0,8
Australia,,,17-02-20,25499884,25,68,15,0,10
Australia,,,18-02-20,25499884,24,67,15,0,10
Australia,,,19-02-20,25499884,23,63,15,0,10
Australia,,,20-02-20,25499884,23,64,15,0,10
Australia,,,21-02-20,25499884,23,64,19,0,11
Australia,,,22-02-20,25499884,23,68,22,0,11
Australia,,,23-02-20,25499884,26,62,22,0,11
Australia,,,24-02-20,25499884,25,66,22,0,11
Australia,,,25-02-20,25499884,26,66,22,0,11
Australia,,,26-02-20,25499884,23,70,22,0,11
Australia,,,27-02-20,25499884,22,65,23,0,11
Australia,,,28-02-20,25499884,23,63,23,0,11
Australia,,,29-02-20,25499884,24,69,25,0,11
Australia,,,01-03-20,25499884,26,67,27,1,11
Australia,,,02-03-20,25499884,24,63,30,1,11
Australia,,,03-03-20,25499884,23,65,39,1,11
Australia,,,04-03-20,25499884,23,73,52,2,11
Australia,,,05-03-20,25499884,22,75,55,2,21
Australia,,,06-03-20,25499884,23,72,60,2,21
Australia,,,07-03-20,25499884,21,72,63,2,21
Australia,,,08-03-20,25499884,21,71,76,3,21
Australia,,,09-03-20,25499884,22,71,91,3,21
Australia,,,10-03-20,25499884,24,68,107,3,21
Australia,,,11-03-20,25499884,26,63,128,3,21
Australia,,,12-03-20,25499884,24,61,128,3,21
Australia,,,13-03-20,25499884,24,65,200,3,23
Australia,,,14-03-20,25499884,19,68,250,3,23
Australia,,,15-03-20,25499884,21,68,297,3,23
Australia,,,16-03-20,25499884,23,64,377,3,23
Australia,,,17-03-20,25499884,23,61,452,5,23
Australia,,,18-03-20,25499884,24,61,568,6,23
Australia,,,19-03-20,25499884,26,59,681,6,26
Australia,,,20-03-20,25499884,24,61,791,7,26
Australia,,,21-03-20,25499884,22,67,1071,7,26
United Kingdom,,,22-03-20,67886011,8,76,5715,281,65
Austria,47.5162,14.5501,22-01-20,9006398,6,57,0,0,0
Austria,47.5162,14.5501,23-01-20,9006398,4,65,0,0,0
Austria,47.5162,14.5501,24-01-20,9006398,9,57,0,0,0
Austria,47.5162,14.5501,25-01-20,9006398,6,66,0,0,0
Austria,47.5162,14.5501,26-01-20,9006398,6,90,0,0,0
Austria,47.5162,14.5501,27-01-20,9006398,6,91,0,0,0
Austria,47.5162,14.5501,28-01-20,9006398,5,90,0,0,0
Austria,47.5162,14.5501,29-01-20,9006398,2,81,0,0,0
Austria,47.5162,14.5501,30-01-20,9006398,4,87,0,0,0
Austria,47.5162,14.5501,31-01-20,9006398,6,93,0,0,0
Austria,47.5162,14.5501,01-02-20,9006398,8,94,0,0,0
Austria,47.5162,14.5501,02-02-20,9006398,7,96,0,0,0
Austria,47.5162,14.5501,03-02-20,9006398,5,99,0,0,0
Austria,47.5162,14.5501,04-02-20,9006398,3,95,0,0,0
Austria,47.5162,14.5501,05-02-20,9006398,-2,93,0,0,0
Austria,47.5162,14.5501,06-02-20,9006398,1,77,0,0,0
Austria,47.5162,14.5501,07-02-20,9006398,3,73,0,0,0
Austria,47.5162,14.5501,08-02-20,9006398,6,76,0,0,0
Austria,47.5162,14.5501,09-02-20,9006398,7,71,0,0,0
Austria,47.5162,14.5501,10-02-20,9006398,4,85,0,0,0
Austria,47.5162,14.5501,11-02-20,9006398,3,92,0,0,0
Austria,47.5162,14.5501,12-02-20,9006398,1,86,0,0,0
Austria,47.5162,14.5501,13-02-20,9006398,4,86,0,0,0
Austria,47.5162,14.5501,14-02-20,9006398,2,97,0,0,0
Austria,47.5162,14.5501,15-02-20,9006398,5,90,0,0,0
Austria,47.5162,14.5501,16-02-20,9006398,10,63,0,0,0
Austria,47.5162,14.5501,17-02-20,9006398,11,71,0,0,0
Austria,47.5162,14.5501,18-02-20,9006398,6,81,0,0,0
Austria,47.5162,14.5501,19-02-20,9006398,5,85,0,0,0
Austria,47.5162,14.5501,20-02-20,9006398,3,82,0,0,0
Austria,47.5162,14.5501,21-02-20,9006398,3,70,0,0,0
Austria,47.5162,14.5501,22-02-20,9006398,9,59,0,0,0
Austria,47.5162,14.5501,23-02-20,9006398,6,85,0,0,0
Austria,47.5162,14.5501,24-02-20,9006398,3,95,0,0,0
Austria,47.5162,14.5501,25-02-20,9006398,11,85,2,0,0
Austria,47.5162,14.5501,26-02-20,9006398,0,91,2,0,0
Austria,47.5162,14.5501,27-02-20,9006398,3,85,3,0,0
Austria,47.5162,14.5501,28-02-20,9006398,-1,89,3,0,0
Austria,47.5162,14.5501,29-02-20,9006398,4,77,9,0,0
Austria,47.5162,14.5501,01-03-20,9006398,4,93,14,0,0
Austria,47.5162,14.5501,02-03-20,9006398,6,91,18,0,0
Austria,47.5162,14.5501,03-03-20,9006398,5,94,21,0,0
Austria,47.5162,14.5501,04-03-20,9006398,3,85,29,0,0
Austria,47.5162,14.5501,05-03-20,9006398,6,70,41,0,0
Austria,47.5162,14.5501,06-03-20,9006398,5,90,55,0,0
Austria,47.5162,14.5501,07-03-20,9006398,3,91,79,0,0
Austria,47.5162,14.5501,08-03-20,9006398,6,81,104,0,0
Austria,47.5162,14.5501,09-03-20,9006398,7,79,131,0,2
Austria,47.5162,14.5501,10-03-20,9006398,7,87,182,0,4
Austria,47.5162,14.5501,11-03-20,9006398,11,93,246,0,4
Austria,47.5162,14.5501,12-03-20,9006398,14,84,302,1,4
Austria,47.5162,14.5501,13-03-20,9006398,5,91,504,1,6
Austria,47.5162,14.5501,14-03-20,9006398,7,83,655,1,6
Austria,47.5162,14.5501,15-03-20,9006398,7,68,860,1,6
Austria,47.5162,14.5501,16-03-20,9006398,12,55,1018,3,6
Austria,47.5162,14.5501,17-03-20,9006398,13,72,1332,3,1
Austria,47.5162,14.5501,18-03-20,9006398,16,80,1646,4,9
Austria,47.5162,14.5501,19-03-20,9006398,17,75,2013,6,9
Austria,47.5162,14.5501,20-03-20,9006398,17,76,2388,6,9
Austria,47.5162,14.5501,21-03-20,9006398,6,97,2814,8,9
Netherlands,,,22-03-20,17134872,8,56,4204,179,2
Azerbaijan,40.1431,47.5769,22-01-20,10139177,10,63,0,0,0
Azerbaijan,40.1431,47.5769,23-01-20,10139177,10,56,0,0,0
Azerbaijan,40.1431,47.5769,24-01-20,10139177,7,49,0,0,0
Azerbaijan,40.1431,47.5769,25-01-20,10139177,7,63,0,0,0
Azerbaijan,40.1431,47.5769,26-01-20,10139177,12,44,0,0,0
Azerbaijan,40.1431,47.5769,27-01-20,10139177,10,52,0,0,0
Azerbaijan,40.1431,47.5769,28-01-20,10139177,9,56,0,0,0
Azerbaijan,40.1431,47.5769,29-01-20,10139177,11,54,0,0,0
Azerbaijan,40.1431,47.5769,30-01-20,10139177,16,42,0,0,0
Azerbaijan,40.1431,47.5769,31-01-20,10139177,14,48,0,0,0
Azerbaijan,40.1431,47.5769,01-02-20,10139177,6,80,0,0,0
Azerbaijan,40.1431,47.5769,02-02-20,10139177,10,68,0,0,0
Azerbaijan,40.1431,47.5769,03-02-20,10139177,12,50,0,0,0
Azerbaijan,40.1431,47.5769,04-02-20,10139177,14,44,0,0,0
Azerbaijan,40.1431,47.5769,05-02-20,10139177,12,53,0,0,0
Azerbaijan,40.1431,47.5769,06-02-20,10139177,19,47,0,0,0
Azerbaijan,40.1431,47.5769,07-02-20,10139177,22,39,0,0,0
Azerbaijan,40.1431,47.5769,08-02-20,10139177,14,60,0,0,0
Azerbaijan,40.1431,47.5769,09-02-20,10139177,4,70,0,0,0
Azerbaijan,40.1431,47.5769,10-02-20,10139177,3,51,0,0,0
Azerbaijan,40.1431,47.5769,11-02-20,10139177,4,60,0,0,0
Azerbaijan,40.1431,47.5769,12-02-20,10139177,7,49,0,0,0
Azerbaijan,40.1431,47.5769,13-02-20,10139177,9,50,0,0,0
Azerbaijan,40.1431,47.5769,14-02-20,10139177,11,59,0,0,0
Azerbaijan,40.1431,47.5769,15-02-20,10139177,8,59,0,0,0
Azerbaijan,40.1431,47.5769,16-02-20,10139177,9,52,0,0,0
Azerbaijan,40.1431,47.5769,17-02-20,10139177,7,77,0,0,0
Azerbaijan,40.1431,47.5769,18-02-20,10139177,10,67,0,0,0
Azerbaijan,40.1431,47.5769,19-02-20,10139177,12,61,0,0,0
Azerbaijan,40.1431,47.5769,20-02-20,10139177,10,74,0,0,0
Azerbaijan,40.1431,47.5769,21-02-20,10139177,14,73,0,0,0
Azerbaijan,40.1431,47.5769,22-02-20,10139177,9,88,0,0,0
Azerbaijan,40.1431,47.5769,23-02-20,10139177,15,73,0,0,0
Azerbaijan,40.1431,47.5769,24-02-20,10139177,14,66,0,0,0
Azerbaijan,40.1431,47.5769,25-02-20,10139177,14,54,0,0,0
Azerbaijan,40.1431,47.5769,26-02-20,10139177,12,57,0,0,0
Azerbaijan,40.1431,47.5769,27-02-20,10139177,15,56,0,0,0
Azerbaijan,40.1431,47.5769,28-02-20,10139177,16,48,0,0,0
Azerbaijan,40.1431,47.5769,29-02-20,10139177,16,50,0,0,0
Azerbaijan,40.1431,47.5769,01-03-20,10139177,16,63,3,0,0
Azerbaijan,40.1431,47.5769,02-03-20,10139177,9,80,3,0,0
Azerbaijan,40.1431,47.5769,03-03-20,10139177,15,73,3,0,0
Azerbaijan,40.1431,47.5769,04-03-20,10139177,17,67,3,0,0
Azerbaijan,40.1431,47.5769,05-03-20,10139177,19,65,6,0,0
Azerbaijan,40.1431,47.5769,06-03-20,10139177,18,72,6,0,0
Azerbaijan,40.1431,47.5769,07-03-20,10139177,16,69,9,0,0
Azerbaijan,40.1431,47.5769,08-03-20,10139177,17,68,9,0,0
Azerbaijan,40.1431,47.5769,09-03-20,10139177,17,68,9,0,0
Azerbaijan,40.1431,47.5769,10-03-20,10139177,17,64,11,0,0
Azerbaijan,40.1431,47.5769,11-03-20,10139177,20,64,11,0,3
Azerbaijan,40.1431,47.5769,12-03-20,10139177,23,52,11,0,3
Azerbaijan,40.1431,47.5769,13-03-20,10139177,19,59,15,1,3
Azerbaijan,40.1431,47.5769,14-03-20,10139177,18,60,15,1,3
Azerbaijan,40.1431,47.5769,15-03-20,10139177,20,64,23,1,6
Azerbaijan,40.1431,47.5769,16-03-20,10139177,12,76,15,1,6
Azerbaijan,40.1431,47.5769,17-03-20,10139177,7,67,28,1,6
Azerbaijan,40.1431,47.5769,18-03-20,10139177,8,70,28,1,6
Azerbaijan,40.1431,47.5769,19-03-20,10139177,13,78,44,1,6
Azerbaijan,40.1431,47.5769,20-03-20,10139177,13,82,44,1,6
Azerbaijan,40.1431,47.5769,21-03-20,10139177,9,89,53,1,11
Belgium,50.8333,4,22-03-20,11589623,10,54,3401,75,263
Bahrain,26.0275,50.55,22-01-20,1701575,21,63,0,0,0
Bahrain,26.0275,50.55,23-01-20,1701575,16,71,0,0,0
Bahrain,26.0275,50.55,24-01-20,1701575,16,56,0,0,0
Bahrain,26.0275,50.55,25-01-20,1701575,19,51,0,0,0
Bahrain,26.0275,50.55,26-01-20,1701575,15,60,0,0,0
Bahrain,26.0275,50.55,27-01-20,1701575,16,64,0,0,0
Bahrain,26.0275,50.55,28-01-20,1701575,17,64,0,0,0
Bahrain,26.0275,50.55,29-01-20,1701575,18,56,0,0,0
Bahrain,26.0275,50.55,30-01-20,1701575,18,56,0,0,0
Bahrain,26.0275,50.55,31-01-20,1701575,19,61,0,0,0
Bahrain,26.0275,50.55,01-02-20,1701575,19,59,0,0,0
Bahrain,26.0275,50.55,02-02-20,1701575,17,63,0,0,0
Bahrain,26.0275,50.55,03-02-20,1701575,17,58,0,0,0
Bahrain,26.0275,50.55,04-02-20,1701575,17,59,0,0,0
Bahrain,26.0275,50.55,05-02-20,1701575,18,64,0,0,0
Bahrain,26.0275,50.55,06-02-20,1701575,21,61,0,0,0
Bahrain,26.0275,50.55,07-02-20,1701575,23,54,0,0,0
Bahrain,26.0275,50.55,08-02-20,1701575,24,58,0,0,0
Bahrain,26.0275,50.55,09-02-20,1701575,19,78,0,0,0
Bahrain,26.0275,50.55,10-02-20,1701575,18,65,0,0,0
Bahrain,26.0275,50.55,11-02-20,1701575,15,62,0,0,0
Bahrain,26.0275,50.55,12-02-20,1701575,12,63,0,0,0
Bahrain,26.0275,50.55,13-02-20,1701575,16,66,0,0,0
Bahrain,26.0275,50.55,14-02-20,1701575,17,67,0,0,0
Bahrain,26.0275,50.55,15-02-20,1701575,18,71,0,0,0
Bahrain,26.0275,50.55,16-02-20,1701575,21,69,0,0,0
Bahrain,26.0275,50.55,17-02-20,1701575,22,67,0,0,0
Bahrain,26.0275,50.55,18-02-20,1701575,23,58,0,0,0
Bahrain,26.0275,50.55,19-02-20,1701575,23,52,0,0,0
Bahrain,26.0275,50.55,20-02-20,1701575,23,63,0,0,0
Bahrain,26.0275,50.55,21-02-20,1701575,19,76,0,0,0
Bahrain,26.0275,50.55,22-02-20,1701575,20,70,0,0,0
Bahrain,26.0275,50.55,23-02-20,1701575,22,71,0,0,0
Bahrain,26.0275,50.55,24-02-20,1701575,24,66,1,0,0
Bahrain,26.0275,50.55,25-02-20,1701575,26,64,23,0,0
Bahrain,26.0275,50.55,26-02-20,1701575,20,65,33,0,0
Bahrain,26.0275,50.55,27-02-20,1701575,19,61,33,0,0
Bahrain,26.0275,50.55,28-02-20,1701575,20,66,36,0,0
Bahrain,26.0275,50.55,29-02-20,1701575,21,62,41,0,0
Bahrain,26.0275,50.55,01-03-20,1701575,24,60,47,0,0
Bahrain,26.0275,50.55,02-03-20,1701575,20,68,49,0,0
Bahrain,26.0275,50.55,03-03-20,1701575,20,61,49,0,0
Bahrain,26.0275,50.55,04-03-20,1701575,19,60,52,0,0
Bahrain,26.0275,50.55,05-03-20,1701575,20,68,55,0,0
Bahrain,26.0275,50.55,06-03-20,1701575,23,58,60,0,4
Bahrain,26.0275,50.55,07-03-20,1701575,24,57,85,0,4
Bahrain,26.0275,50.55,08-03-20,1701575,22,62,85,0,4
Bahrain,26.0275,50.55,09-03-20,1701575,20,71,95,0,14
Bahrain,26.0275,50.55,10-03-20,1701575,21,69,110,0,22
Bahrain,26.0275,50.55,11-03-20,1701575,23,66,195,0,35
Bahrain,26.0275,50.55,12-03-20,1701575,23,55,195,0,35
Bahrain,26.0275,50.55,13-03-20,1701575,23,53,189,0,44
Bahrain,26.0275,50.55,14-03-20,1701575,25,56,210,0,44
Bahrain,26.0275,50.55,15-03-20,1701575,26,55,214,0,60
Bahrain,26.0275,50.55,16-03-20,1701575,23,71,214,1,77
Bahrain,26.0275,50.55,17-03-20,1701575,24,69,228,1,81
Bahrain,26.0275,50.55,18-03-20,1701575,26,70,256,1,88
Bahrain,26.0275,50.55,19-03-20,1701575,22,78,278,1,100
Bahrain,26.0275,50.55,20-03-20,1701575,22,74,285,1,100
Bahrain,26.0275,50.55,21-03-20,1701575,23,70,305,1,125
Austria,47.5162,14.5501,22-03-20,9006398,2,76,3244,16,9
Bangladesh,23.685,90.3563,22-01-20,164689383,28,39,0,0,0
Bangladesh,23.685,90.3563,23-01-20,164689383,24,42,0,0,0
Bangladesh,23.685,90.3563,24-01-20,164689383,26,40,0,0,0
