,Province/State,Country/Region,Lat,Long,date,confirmed_cases,deaths_cases,recovered_cases,Anual Average Temperature (C),Anual Average High Temperature (C),Anual Average Low Temperature (C),Month Average Temperature (C),Month Average High Temperature (C),Month Average Low Temperature (C)
6141,,Gambia,13.4432,-15.3101,2/15/20,0,0,0,28,34,21.27777778,27,34.66666667,18.77777778
6142,,Georgia,42.3154,43.3569,2/15/20,0,0,0,14,17.77777778,10.61111111,5.722222222,8.944444444,2.944444444
6143,,Germany,51,9,2/15/20,16,0,1,8.111111111,12.22222222,4.722222222,0.166666667,3.222222222,-2.611111111
6144,,Ghana,7.9465,-1.0232,2/15/20,0,0,0,26.77777778,29.55555556,24.88888889,28.33333333,31.61111111,26.11111111
6145,,Greece,39.0742,21.8243,2/15/20,0,0,0,16.94444444,21.16666667,12.16666667,9.333333333,13.11111111,5.611111111
6146,,Guatemala,15.7835,-90.2308,2/15/20,0,0,0,20.72222222,28.5,21.11111111,19.72222222,28.22222222,19.61111111
6147,,Guinea,9.9456,-9.6966,2/15/20,0,0,0,25.61111111,29.83333333,22.83333333,25.88888889,32.22222222,22.66666667
6148,,Guyana,5,-58.75,2/15/20,0,0,0,26.27777778,30.33333333,22.05555556,25.83333333,29.72222222,21.38888889
6149,,Haiti,18.9712,-72.2852,2/15/20,0,0,0,24.83333333,29.27777778,20.44444444,23.16666667,27.94444444,18.44444444
6150,,Holy See,41.9029,12.4534,2/15/20,0,0,0,15.55555556,20,11.11111111,8.888888889,13.33333333,4.444444444
6151,,Honduras,15.2,-86.2419,2/15/20,0,0,0,25.44444444,29.44444444,23.33333333,24.44444444,28.38888889,21.88888889
6152,,Hungary,47.1625,19.5033,2/15/20,0,0,0,10.16666667,14.61111111,5.944444444,0.388888889,3.5,-3.055555556
6153,,Iceland,64.9631,-19.0208,2/15/20,0,0,0,3.611111111,6.166666667,1.222222222,-0.777777778,1.555555556,-3
6154,,India,21,78,2/15/20,3,0,0,24.22222222,29.88888889,18.61111111,19.44444444,26.16666667,12.61111111
6155,,Indonesia,-0.7893,113.9213,2/15/20,0,0,0,26.33333333,30.38888889,22.38888889,26.22222222,30.05555556,22.66666667
6156,,Iran,32,53,2/15/20,0,0,0,16.16666667,22.66666667,10.33333333,5.444444444,10.66666667,0.5
6157,,Iraq,33,44,2/15/20,0,0,0,22.44444444,29.33333333,16.11111111,11.77777778,17.38888889,6.722222222
6158,,Ireland,53.1424,-7.6921,2/15/20,0,0,0,9.666666667,12.88888889,6.666666667,5.611111111,8.333333333,2.944444444
6159,,Israel,31,35,2/15/20,0,0,0,19.33333333,25.11111111,14.27777778,11.94444444,16.44444444,7.277777778
6160,,Italy,43,12,2/15/20,3,0,0,13.5,17.66666667,9.5,6.5,10.11111111,3.111111111
6161,,Jamaica,18.1096,-77.2975,2/15/20,0,0,0,25.38888889,29.5,22.55555556,24.16666667,28.33333333,20.88888889
6162,,Japan,36,138,2/15/20,43,1,12,13.94444444,17.72222222,10.16666667,4.277777778,7.944444444,0.555555556
6163,,Jordan,31.24,36.51,2/15/20,0,0,0,18.61111111,24.11111111,13.83333333,10.33333333,14.5,5.944444444
6164,,Kazakhstan,48.0196,66.9237,2/15/20,0,0,0,5.944444444,11.22222222,-0.166666667,-11.16666667,-7,-16.88888889
6165,,Kenya,-0.0236,37.9062,2/15/20,0,0,0,20.83333333,27.16666667,16.27777778,21.94444444,29.16666667,16.55555556
6166,,"Korea, South",36,128,2/15/20,28,0,9,,,,,,
6167,,Kuwait,29.5,47.75,2/15/20,0,0,0,24.66666667,31.94444444,18.88888889,14.83333333,20,8.888888889
6168,,Kyrgyzstan,41.2044,74.7661,2/15/20,0,0,0,8.277777778,13,0.944444444,-5.055555556,-1.444444444,-11.66666667
6169,,Latvia,56.8796,24.6032,2/15/20,0,0,0,6.055555556,9.333333333,3.444444444,-3.777777778,-1.166666667,-6
6170,,Lebanon,33.8547,35.8623,2/15/20,0,0,0,15.88888889,19.77777778,11.66666667,8.666666667,11.44444444,4.888888889
6171,,Liberia,6.4281,-9.4295,2/15/20,0,0,0,25.11111111,29.94444444,22.5,25.66666667,31.72222222,22.44444444
6172,,Liechtenstein,47.14,9.55,2/15/20,0,0,0,9.833333333,13.83333333,5.722222222,1.388888889,5,-2.222222222
6173,,Lithuania,55.1694,23.8813,2/15/20,0,0,0,6.333333333,9.777777778,2.722222222,-4,-1.555555556,-7
6174,,Luxembourg,49.8153,6.1296,2/15/20,0,0,0,8.166666667,12.55555556,5.111111111,1.277777778,4.444444444,-1.777777778
6175,,Madagascar,-18.7669,46.8691,2/15/20,0,0,0,21.88888889,26.72222222,17.94444444,24.22222222,28.55555556,20.72222222
6176,,Malaysia,2.5,112.5,2/15/20,22,0,7,26.27777778,30.38888889,22.44444444,26.16666667,30.27777778,22.22222222
6177,,Maldives,3.2028,73.2207,2/15/20,0,0,0,27.83333333,30.33333333,25.33333333,27.77777778,30.55555556,25.16666667
6178,,Malta,35.9375,14.3754,2/15/20,0,0,0,18.72222222,22.38888889,15.05555556,12.66666667,16,9.555555556
6179,,Mauritania,21.0079,10.9408,2/15/20,0,0,0,,,,,,
6180,,Mauritius,-20.2,57.5,2/15/20,0,0,0,23.77777778,26.44444444,20.94444444,26.16666667,28.77777778,23.33333333
6181,,Mexico,23.6345,-102.5528,2/15/20,0,0,0,20.61111111,28.05555556,13.11111111,17.33333333,25.61111111,9.111111111
6182,,Moldova,47.4116,28.3699,2/15/20,0,0,0,9.722222222,14.22222222,5.333333333,-1.444444444,1.388888889,-4.333333333
6183,,Monaco,43.7333,7.4167,2/15/20,0,0,0,14.77777778,17,10.11111111,7.222222222,10.38888889,3.777777778
6184,,Mongolia,46.8625,103.8467,2/15/20,0,0,0,-0.666666667,6.333333333,-7.055555556,-17.66666667,-9.555555556,-23.83333333
6185,,Montenegro,42.5,19.3,2/15/20,0,0,0,12.88888889,17.16666667,8.444444444,5.111111111,8.666666667,1.333333333
6186,,Morocco,31.7917,-7.0926,2/15/20,0,0,0,17.5,22.88888889,12.55555556,12.38888889,17.27777778,7.722222222
6187,,Namibia,-22.9576,18.4904,2/15/20,0,0,0,20.16666667,25.72222222,13.83333333,23.38888889,27.16666667,17.66666667
6188,,Nepal,28.1667,84.25,2/15/20,1,0,1,18.72222222,24,11.77777778,11.77777778,18.27777778,3.611111111
6189,Aruba,Netherlands,12.5186,-70.0358,2/15/20,0,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
6190,Curacao,Netherlands,12.1696,-68.99,2/15/20,0,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
6191,Sint Maarten,Netherlands,18.0425,-63.0548,2/15/20,0,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
6192,,Netherlands,52.1326,5.2913,2/15/20,0,0,0,9.555555556,12.83333333,6.5,2.277777778,4.888888889,-0.222222222
6193,,New Zealand,-40.9006,174.886,2/15/20,0,0,0,12.22222222,16.88888889,7.611111111,17,22.11111111,11.94444444
6194,,Nicaragua,12.8654,-85.2072,2/15/20,0,0,0,25.88888889,29.72222222,23.77777778,25.83333333,29.16666667,22.5
6195,,Niger,17.6078,8.0817,2/15/20,0,0,0,28.33333333,34.66666667,22.27777778,25.22222222,31.94444444,17.55555556
6196,,Nigeria,9.082,8.6753,2/15/20,0,0,0,26.72222222,31.16666667,22,27.11111111,32.88888889,21.33333333
6197,,North Macedonia,41.6086,21.7453,2/15/20,0,0,0,11.61111111,16.44444444,6.666666667,3.055555556,6.5,-0.833333333
6198,,Norway,60.472,8.4689,2/15/20,0,0,0,4.333333333,6.722222222,1,-3.666666667,-1.277777778,-6.833333333
6199,,Oman,21,57,2/15/20,0,0,0,26.55555556,31.44444444,21.83333333,20.83333333,25.44444444,16.11111111
6200,,Pakistan,30.3753,69.3451,2/15/20,0,0,0,21.5,28.38888889,14.77777778,13,19.61111111,6.444444444
6201,,Panama,8.538,-80.7821,2/15/20,0,0,0,25.94444444,30.16666667,23.27777778,26.05555556,31.11111111,23.33333333
6202,,Papua New Guinea,-6.315,143.9555,2/15/20,0,0,0,24.66666667,29.33333333,20.94444444,25.16666667,29.88888889,21.38888889
6203,,Paraguay,-23.4425,-58.4438,2/15/20,0,0,0,22.27777778,27.88888889,17.33333333,26.5,31.83333333,21.61111111
6204,,Peru,-9.19,-75.0152,2/15/20,0,0,0,15.83333333,22.94444444,11.5,17.66666667,24.27777778,13.94444444
6205,,Philippines,13,122,2/15/20,3,1,1,26.55555556,30.33333333,22.72222222,25.61111111,29.44444444,21.66666667
6206,,Poland,51.9194,19.1451,2/15/20,0,0,0,7,13.44444444,1,-2.611111111,2.555555556,-8.444444444
6207,,Portugal,39.3999,-8.2245,2/15/20,0,0,0,15.77777778,20.16666667,12.33333333,11.55555556,15.33333333,8.388888889
6208,,Qatar,25.3548,51.1839,2/15/20,0,0,0,26.72222222,31.61111111,22,18.38888889,22.16666667,14.38888889
6209,,Romania,45.9432,24.9668,2/15/20,0,0,0,8.666666667,13.94444444,5.055555556,-1.388888889,2.611111111,-4.388888889
6210,,Russia,60,90,2/15/20,2,0,2,-0.944444444,3.611111111,-5.166666667,-16.55555556,-11.72222222,-20.66666667
6211,,Rwanda,-1.9403,29.8739,2/15/20,0,0,0,19.11111111,24.77777778,14.83333333,19.27777778,24.88888889,14.94444444
6212,,Saint Lucia,13.9094,-60.9789,2/15/20,0,0,0,27.5,29.83333333,24.77777778,26.22222222,28.44444444,23.55555556
6213,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/15/20,0,0,0,25.27777778,30.16666667,24.88888889,24,28.88888889,23.88888889
6214,,San Marino,43.9424,12.4578,2/15/20,0,0,0,12.77777778,15.77777778,9.277777778,3.5,5.611111111,0.722222222
6215,,Saudi Arabia,24,45,2/15/20,0,0,0,25.33333333,30.66666667,18.94444444,17.44444444,22.83333333,11.88888889
6216,,Senegal,14.4974,-14.4524,2/15/20,0,0,0,27.5,33.38888889,21.66666667,25.61111111,33.11111111,18.66666667
6217,,Serbia,44.0165,21.0059,2/15/20,0,0,0,10.11111111,15.16666667,5.5,0.555555556,4.888888889,-3.055555556
6218,,Seychelles,-4.6796,55.492,2/15/20,0,0,0,26.66666667,29.38888889,24.55555556,27.38888889,30.16666667,25.38888889
6219,,Singapore,1.2833,103.8333,2/15/20,72,0,18,26.44444444,30.44444444,23.88888889,26.5,30.72222222,23.61111111
6220,,Slovakia,48.669,19.699,2/15/20,0,0,0,6.222222222,11.66666667,2.222222222,-2.611111111,1.777777778,-6
6221,,Slovenia,46.1512,14.9955,2/15/20,0,0,0,8,12.11111111,3.722222222,-0.333333333,3.444444444,-4.166666667
6222,,Somalia,5.1521,46.1996,2/15/20,0,0,0,26.61111111,31.88888889,21.38888889,26.11111111,31.72222222,19.77777778
6223,,South Africa,-30.5595,22.9375,2/15/20,0,0,0,16.94444444,23.11111111,10.66666667,21.44444444,27,15.83333333
6224,,Spain,40,-4,2/15/20,2,0,2,15.55555556,20.72222222,11.27777778,10.33333333,15.16666667,6.444444444
6225,,Sri Lanka,7,81,2/15/20,1,0,1,25.38888889,29.72222222,23.5,24.77777778,29.66666667,22.05555556
6226,,Sudan,12.8628,30.2176,2/15/20,0,0,0,27.88888889,34.72222222,20.66666667,24.38888889,32,16.11111111
6227,,Suriname,3.9193,-56.0278,2/15/20,0,0,0,25.72222222,30,23.88888889,25.44444444,28.88888889,23.61111111
6228,,Sweden,63,16,2/15/20,1,0,0,4.611111111,8.166666667,0.888888889,-5.111111111,-2.055555556,-8.555555556
6229,,Switzerland,46.8182,8.2275,2/15/20,0,0,0,5.833333333,10.44444444,2.111111111,-1.666666667,2.388888889,-5.222222222
6230,,Taiwan*,23.7,121,2/15/20,18,0,2,21.88888889,25.05555556,18.83333333,15.61111111,18.5,12.5
6231,,Tanzania,-6.369,34.8888,2/15/20,0,0,0,22.33333333,27.88888889,17.44444444,23.38888889,29.22222222,18.83333333
6232,,Thailand,15,101,2/15/20,33,0,12,27.05555556,31.83333333,22.27777778,26.16666667,32.33333333,20.05555556
6233,,Togo,8.6195,0.8248,2/15/20,0,0,0,26.55555556,31.55555556,22.66666667,28.33333333,34.55555556,23.38888889
6234,,Trinidad and Tobago,10.6918,-61.2225,2/15/20,0,0,0,26.38888889,30.38888889,23.44444444,25.94444444,30,22.22222222
6235,,Tunisia,34,9,2/15/20,0,0,0,18.33333333,23,13.11111111,11.55555556,15.77777778,6.611111111
6236,,Turkey,38.9637,35.2433,2/15/20,0,0,0,12.33333333,17.72222222,7,3.388888889,7.444444444,-0.555555556
6237,,Uganda,1,32,2/15/20,0,0,0,21.5,27.11111111,15.5,22.33333333,28.83333333,15.88888889
6238,,Ukraine,48.3794,31.1656,2/15/20,0,0,0,8.666666667,12.83333333,4.611111111,-2.777777778,0.055555556,-5.944444444
6239,,United Arab Emirates,24,54,2/15/20,8,0,3,27,33.11111111,21.44444444,19.22222222,24.27777778,14.44444444
6240,Bermuda,United Kingdom,32.3078,-64.7505,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6241,Cayman Islands,United Kingdom,19.3133,-81.2546,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6242,Channel Islands,United Kingdom,49.3723,-2.3644,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6243,Gibraltar,United Kingdom,36.1408,-5.3536,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6244,Isle of Man,United Kingdom,54.2361,-4.5481,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6245,Montserrat,United Kingdom,16.7425,-62.1874,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6246,,United Kingdom,55.3781,-3.436,2/15/20,9,0,1,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6247,,Uruguay,-32.5228,-55.7658,2/15/20,0,0,0,16.83333333,22.44444444,11.94444444,22.66666667,28.66666667,17.38888889
6248,,United States of America,37.0902,-95.7129,2/15/20,13,0,3,,,,,,
6249,,Uzbekistan,41.3775,64.5853,2/15/20,0,0,0,13.94444444,19.83333333,6.722222222,1.666666667,6.111111111,-3.666666667
6250,,Venezuela,6.4238,-66.5897,2/15/20,0,0,0,24.66666667,29.94444444,20.61111111,24.16666667,29.77777778,19.44444444
6251,,Vietnam,16,108,2/15/20,16,0,7,24.72222222,28.77777778,21.38888889,21.5,25.61111111,17.94444444
6252,,Zambia,-15.4167,28.2833,2/15/20,0,0,0,21,27.38888889,14.27777778,22.33333333,27.16666667,17.16666667
6253,,Zimbabwe,-20,30,2/15/20,0,0,0,19.66666667,25.94444444,13.16666667,22.11111111,26.83333333,16.83333333
6254,,Dominica,15.415,-61.371,2/15/20,0,0,0,,,,,,
6255,,Grenada,12.1165,-61.679,2/15/20,0,0,0,26.11111111,29.66666667,23.44444444,25.55555556,28.88888889,22.5
6256,,Mozambique,-18.665695,35.529562,2/15/20,0,0,,23.72222222,29.33333333,19.27777778,26,30.66666667,21.83333333
6257,,Syria,34.802075,38.996815,2/15/20,0,0,,17.72222222,23.61111111,12.55555556,8.555555556,13.05555556,4.444444444
6258,,Timor-Leste,-8.874217,125.727539,2/15/20,0,0,,24.05555556,31.11111111,24.44444444,24.33333333,31.11111111,25.55555556
6259,,Laos,19.85627,102.495496,2/15/20,0,0,0,24.66666667,30.11111111,20.05555556,22.44444444,29.83333333,16
6260,,Libya,26.3351,17.228331,2/15/20,0,0,0,20.16666667,26,14.55555556,13.38888889,19.05555556,7.944444444
6261,,West Bank and Gaza,31.9522,35.2332,2/15/20,0,0,0,,,,,,
6262,,Guinea-Bissau,11.8037,-15.1804,2/15/20,0,0,0,27,31.22222222,22.66666667,26.61111111,32.38888889,20.66666667
6263,,Mali,17.570692,-3.996166,2/15/20,0,0,0,28.38888889,34,23.38888889,26.38888889,33.16666667,20.27777778
6264,,Saint Kitts and Nevis,17.357822,-62.782998,2/15/20,0,0,0,26.33333333,29.38888889,23.44444444,24.33333333,26.38888889,21.83333333
6265,Northwest Territories,Canada,64.8255,-124.8457,2/15/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6266,Yukon,Canada,64.2823,-135,2/15/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6267,,Kosovo,42.602636,20.902977,2/15/20,0,0,0,,,,,,
6268,,Burma,21.9162,95.956,2/15/20,0,0,0,25.83333333,30.55555556,20.33333333,23.61111111,30.55555556,15.38888889
6269,Anguilla,United Kingdom,18.2206,-63.0686,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6270,British Virgin Islands,United Kingdom,18.4207,-64.64,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6271,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2/15/20,0,0,0,9.333333333,12.94444444,6.055555556,4.222222222,7.111111111,1.444444444
6272,,Botswana,-22.3285,24.6849,2/15/20,0,0,0,20.94444444,28.88888889,13.66666667,24.88888889,31.16666667,18.94444444
6273,,Burundi,-3.3731,29.9189,2/15/20,0,0,0,20,25.33333333,15.11111111,20.16666667,25.05555556,15.61111111
6274,,Sierra Leone,8.460555,-11.779889,2/15/20,0,0,0,26.11111111,30.27777778,22.55555556,27,32.55555556,22.44444444
6275,,Afghanistan,33,65,2/16/20,0,0,0,14.05555556,22.27777778,8.055555556,3,10.27777778,-1.333333333
6276,,Albania,41.1533,20.1683,2/16/20,0,0,0,14.16666667,19.16666667,11.22222222,6.833333333,10.88888889,4.611111111
6277,,Algeria,28.0339,1.6596,2/16/20,0,0,0,17.44444444,24,12.22222222,10.44444444,16.5,5.666666667
6278,,Andorra,42.5063,1.5218,2/16/20,0,0,0,5.666666667,10.22222222,1,-0.888888889,2.833333333,-4.888888889
6279,,Angola,-11.2027,17.8739,2/16/20,0,0,0,21.27777778,27.77777778,15.88888889,22.66666667,28.11111111,18.16666667
6280,,Antigua and Barbuda,17.0608,-61.7964,2/16/20,0,0,0,26.44444444,28.55555556,23.88888889,24.61111111,27.27777778,22.33333333
6281,,Argentina,-38.4161,-63.6167,2/16/20,0,0,0,17.38888889,22.83333333,10.27777778,22.94444444,28.61111111,15.72222222
6282,,Armenia,40.0691,45.0382,2/16/20,0,0,0,7.055555556,13.94444444,0.388888889,-4.5,1.833333333,-10.66666667
6283,Australian Capital Territory,Australia,-35.4735,149.0124,2/16/20,0,0,0,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6284,New South Wales,Australia,-33.8688,151.2093,2/16/20,4,0,4,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6285,Northern Territory,Australia,-12.4634,130.8456,2/16/20,0,0,0,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6286,Queensland,Australia,-28.0167,153.4,2/16/20,5,0,0,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6287,South Australia,Australia,-34.9285,138.6007,2/16/20,2,0,0,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6288,Tasmania,Australia,-41.4545,145.9707,2/16/20,0,0,0,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6289,Victoria,Australia,-37.8136,144.9631,2/16/20,4,0,4,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6290,Western Australia,Australia,-31.9505,115.8605,2/16/20,0,0,0,17.44444444,23.44444444,11.61111111,22.83333333,29,16.88888889
6291,,Austria,47.5162,14.5501,2/16/20,0,0,0,7,12.33333333,3,-1.333333333,3.611111111,-4.666666667
6292,,Azerbaijan,40.1431,47.5769,2/16/20,0,0,0,13,17.33333333,7,1.833333333,5.222222222,-3.055555556
6293,,Bahamas,25.0343,-77.3963,2/16/20,0,0,0,24.83333333,28.5,21.88888889,21.72222222,25.22222222,18.88888889
6294,,Bahrain,26.0275,50.55,2/16/20,0,0,0,25.83333333,29.61111111,23.38888889,17.5,20.83333333,15.27777778
6295,,Bangladesh,23.685,90.3563,2/16/20,0,0,0,25.33333333,29.94444444,20.72222222,21.11111111,27.77777778,14.66666667
6296,,Belize,13.1939,-59.5432,2/16/20,0,0,0,,,,,,
6297,,Belarus,53.7098,27.9534,2/16/20,0,0,0,5.944444444,10.94444444,2.5,-5.444444444,-1.111111111,-7.666666667
6298,,Belgium,50.8333,4,2/16/20,1,0,0,9.333333333,13.05555556,5.555555556,2.222222222,5.222222222,-0.777777778
6299,,Benin,9.3077,2.3158,2/16/20,0,0,0,26.94444444,32.05555556,22.44444444,28.66666667,34.88888889,23
6300,,Bhutan,27.5142,90.4336,2/16/20,0,0,0,15.61111111,21,10.27777778,9.611111111,15.55555556,3.611111111
6301,,Bolivia,-16.2902,-63.5887,2/16/20,0,0,0,17.16666667,24.55555556,10.33333333,18.72222222,24.77777778,13.16666667
6302,,Bosnia and Herzegovina,43.9159,17.6791,2/16/20,0,0,0,9.888888889,14.11111111,5.888888889,1.611111111,5.055555556,-1.5
6303,,Brazil,-14.235,-51.9253,2/16/20,0,0,0,24.5,30.83333333,19.94444444,25.5,31.61111111,21
6304,,Brunei,4.5353,114.7277,2/16/20,0,0,0,27.22222222,30.83333333,23.33333333,26.94444444,30,23.61111111
6305,,Bulgaria,42.7339,25.4858,2/16/20,0,0,0,9.666666667,15.16666667,6.333333333,0.388888889,4.944444444,-3.777777778
6306,,Burkina Faso,12.2383,-1.5616,2/16/20,0,0,0,28.27777778,34.11111111,22.5,27.72222222,35.38888889,20.83333333
6307,,Cabo Verde,16.5388,-23.0418,2/16/20,0,0,0,22.66666667,26.66666667,21.11111111,20.33333333,24.5,18.05555556
6308,,Cambodia,11.55,104.9167,2/16/20,1,0,1,27,32,23.22222222,26.61111111,32.55555556,21.61111111
6309,,Cameroon,3.848,11.5021,2/16/20,0,0,0,23.83333333,29,18.94444444,24.94444444,31.05555556,18.55555556
6310,Alberta,Canada,53.9333,-116.5765,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6311,British Columbia,Canada,49.2827,-123.1207,2/16/20,4,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6312,Grand Princess,Canada,37.6489,-122.6655,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6313,Manitoba,Canada,53.7609,-98.8139,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6314,New Brunswick,Canada,46.5653,-66.4619,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6315,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6316,Nova Scotia,Canada,44.682,-63.7443,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6317,Ontario,Canada,51.2538,-85.3232,2/16/20,3,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6318,Prince Edward Island,Canada,46.5107,-63.4168,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6319,Quebec,Canada,52.9399,-73.5491,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6320,Saskatchewan,Canada,52.9399,-106.4509,2/16/20,0,0,,3.333333333,8.444444444,-1.777777778,-9.166666667,-4.055555556,-14.16666667
6321,,Central African Republic,6.6111,20.9394,2/16/20,0,0,0,24.88888889,31.61111111,19.33333333,26.22222222,34.72222222,19.05555556
6322,,Chad,15.4542,18.7322,2/16/20,0,0,0,27.27777778,35.55555556,20.66666667,26.27777778,36.44444444,17.55555556
6323,,Chile,-35.6751,-71.543,2/16/20,0,0,0,12.27777778,17.66666667,8.277777778,16.5,22.77777778,11.88888889
6324,Anhui,China,31.8257,117.2264,2/16/20,962,6,255,12.94444444,16.61111111,6.166666667,1.555555556,5.333333333,-5.333333333
6325,Beijing,China,40.1824,116.4142,2/16/20,380,4,108,12.94444444,16.61111111,6.166666667,1.555555556,5.333333333,-5.333333333
