Country/Region;date;deaths;recovered;cases;number of infections per million inhabitants;number of deaths per million inhabitants;number of recovered per million inhabitants;deaths cases previous day ratio;hundred cases;day since 100 cases;1000 cases;day since 1000 cases;growth rate 1 day;growth rate 2 days;growth rate 7 days;proportion growth rate 1 day;proportion growth rate 2 days;proportion growth rate 7 days;population;population density;area;median age;urban population;continent;health care spending - government schemes and compulsory contributory health care financing schemes;health care spending - voluntary health care payment schemes;health care spending - out of pocket spending;health care spending - rest of the world financing schemes (non-resident);health care spending - Unspecified financing schemes (n.e.c.);GDP measured by PPP index
djibouti;13/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;14/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;17/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;18/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;19/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;20/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;21/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;22/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;23/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;24/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;25/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;26/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;27/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;28/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;29/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;01/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;02/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;03/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;04/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;05/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;06/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;07/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;08/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;09/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;10/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;11/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;12/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;13/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;14/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;15/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;16/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;17/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;18/03/2020;0;0;1;1,012145749;0;0;0;0;0;0;0;0;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;19/03/2020;0;0;1;1,012145749;0;0;0;0;0;0;0;1;0;0;0;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;20/03/2020;0;0;1;1,012145749;0;0;0;0;0;0;0;1;1;0;1;0;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;21/03/2020;0;0;1;1,012145749;0;0;0;0;0;0;0;1;1;0;1;1;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;22/03/2020;0;0;1;1,012145749;0;0;0;0;0;0;0;1;1;0;1;1;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
djibouti;23/03/2020;0;0;3;3,036437247;0;0;0;0;0;0;0;3;3;0;3;3;0;988000;43;23180;27;0,79;Africa;54,37503813;19,12074588;26,50421599;NA;NA;3381,504232
dominica;22/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;23/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;24/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;25/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;26/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;27/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;28/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;29/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;30/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;31/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;01/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;02/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;03/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;04/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;05/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;06/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;07/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;08/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;09/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;10/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;11/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;12/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;13/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;14/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;17/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;18/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;19/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;20/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;21/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;22/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;23/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;24/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;25/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;26/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;27/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;28/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;29/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;01/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;02/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;03/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;04/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;05/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;06/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;07/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;08/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;09/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;10/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;11/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;12/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;13/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;14/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;15/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;16/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;17/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;18/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;19/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;20/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;21/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;22/03/2020;0;0;1;13,89159003;0;0;0;0;0;0;0;0;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominica;23/03/2020;0;0;2;27,78318006;0;0;0;0;0;0;0;2;0;0;0;0;0;71986;96;750;N.A.;0,74;North America;66,40753653;2,63750766;30,95495581;NA;NA;826,0226502
dominican republic;22/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;23/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;24/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;25/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;26/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;27/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;28/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;29/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;30/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;31/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;01/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;02/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;03/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;04/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;05/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;06/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;07/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;08/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;09/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;10/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;11/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;12/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;13/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;14/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;17/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;18/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;19/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;20/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;21/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;22/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;23/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;24/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;25/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;26/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;27/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;28/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;29/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;01/03/2020;0;0;1;0,092183656;0;0;0;0;0;0;0;0;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;02/03/2020;0;0;1;0,092183656;0;0;0;0;0;0;0;1;0;0;0;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;03/03/2020;0;0;1;0,092183656;0;0;0;0;0;0;0;1;1;0;1;0;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
dominican republic;04/03/2020;0;0;1;0,092183656;0;0;0;0;0;0;0;1;1;0;1;1;0;10847910;225;48320;28;0,85;North America;45,98368638;8,9012204;44,73819781;NA;NA;172957,325
